index name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
SSelect_theta(100)_namuda(0.6000000000000001),71,18,70,69,65,68,67,66,23,25,24,28,26,29,35,27,34,33,32,17,16,15,14,13,39,38,36,37,31,30,81,78,76,20,77,73,83,80,53,82,75,49,72,74,79,19,54,64,84,50,85,63,52,55,51,21,57,56,87,88,86,48,44,45,58,22,43,12,11,60,62,42,46,47,59,61,10,41,89,9,40,90,8,91,7,92,6,5,93,4,94,3,0,99,2,1,95,98,97,96
SSelect_theta(100)_namuda(0.7000000000000001),71,18,70,69,65,68,67,66,23,25,24,28,26,29,35,27,34,33,32,17,16,15,14,13,39,38,36,37,31,30,81,78,76,20,77,73,83,80,53,82,75,49,72,74,79,19,54,64,84,50,85,63,52,55,51,21,57,56,87,88,86,48,44,45,58,22,43,12,11,60,62,42,46,47,59,61,10,41,89,9,40,90,8,91,7,92,6,5,93,4,94,3,0,99,2,1,95,98,97,96
SSelect_theta(100)_namuda(0.8),71,18,70,69,65,68,67,66,23,25,24,28,26,29,35,27,34,33,32,17,16,15,14,13,39,38,36,37,31,30,81,78,76,20,77,73,83,80,53,82,75,49,72,74,79,19,54,64,84,50,85,63,52,55,51,21,57,56,87,88,86,48,44,45,58,22,43,12,11,60,62,42,46,47,59,61,10,41,89,9,40,90,8,91,7,92,6,5,93,4,94,3,0,99,2,1,95,98,97,96
SSelect_theta(100)_namuda(0.9),71,18,70,69,65,68,67,66,23,25,24,28,26,29,35,27,34,33,32,17,16,15,14,13,39,38,36,37,31,30,81,78,76,20,77,73,83,80,53,82,75,49,72,74,79,19,54,64,84,50,85,63,52,55,51,21,57,56,87,88,86,48,44,45,58,22,43,12,11,60,62,42,46,47,59,61,10,41,89,9,40,90,8,91,7,92,6,5,93,4,94,3,0,99,2,1,95,98,97,96
SSelect_theta(100)_namuda(1.0),81,78,76,20,71,77,73,18,83,80,53,70,82,75,69,49,72,74,79,19,54,17,64,84,50,65,68,85,67,63,66,52,55,51,21,57,16,15,56,87,88,86,14,48,44,45,58,23,13,22,43,12,11,60,25,24,62,42,46,47,59,61,28,10,26,41,29,35,89,27,9,31,30,38,34,40,33,36,32,39,37,90,8,91,7,92,6,5,93,4,94,3,0,99,2,1,95,98,97,96
SSelect_theta(1000)_namuda(0.0),25,65,67,68,69,70,71,26,27,24,23,28,29,18,66,35,33,32,34,39,15,14,17,13,16,36,37,38,30,31,40,41,42,43,99,45,22,1,2,3,4,5,6,7,8,9,10,11,12,19,20,21,44,49,46,87,78,79,80,81,82,83,84,85,86,88,47,89,90,91,92,93,94,95,96,97,77,76,75,74,48,98,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,72,73,0
SSelect_theta(1000)_namuda(0.1),70,71,69,68,66,67,65,25,35,18,24,23,28,34,26,33,27,29,32,39,13,17,14,15,16,38,37,36,31,30,84,41,40,75,42,83,73,11,85,82,74,72,43,76,10,81,12,51,86,46,9,45,44,47,80,50,77,48,64,49,87,52,21,20,19,79,78,53,63,22,54,8,62,88,55,61,56,7,58,57,60,89,59,6,90,5,91,4,3,92,2,1,0,93,99,98,94,97,96,95
SSelect_theta(1000)_namuda(0.2),70,71,69,68,66,67,65,25,35,18,24,23,28,34,26,33,27,29,32,39,13,17,14,15,16,38,37,36,31,30,84,41,40,75,42,83,73,11,85,82,74,72,43,76,10,81,12,51,86,46,9,45,44,47,80,50,77,48,64,49,87,52,21,20,19,79,78,53,63,22,54,8,62,88,55,61,56,7,58,57,60,89,59,6,90,5,91,4,3,92,2,1,0,93,99,98,94,97,96,95
SSelect_theta(1000)_namuda(0.30000000000000004),70,71,69,68,66,67,65,25,35,39,18,24,23,28,34,26,33,27,29,32,13,17,14,15,16,38,37,36,31,30,84,41,40,75,42,83,73,11,85,82,74,72,43,76,10,81,12,51,86,46,9,45,44,47,80,50,77,48,64,49,87,52,21,20,19,79,78,53,63,22,54,8,62,88,55,61,56,7,58,57,60,89,59,6,90,5,91,4,3,92,2,1,0,93,99,98,94,97,96,95
SSelect_theta(1000)_namuda(0.4),70,71,69,68,39,66,67,65,25,35,18,24,23,28,34,26,33,27,29,32,13,17,14,15,16,38,37,36,31,30,84,41,40,75,42,83,73,11,85,82,74,72,43,76,10,81,12,51,86,46,9,45,44,47,80,50,77,48,64,49,87,52,21,20,19,79,78,53,63,22,54,8,62,88,55,61,56,7,58,57,60,89,59,6,90,5,91,4,3,92,2,1,0,93,99,98,94,97,96,95
SSelect_theta(1000)_namuda(0.5),70,71,69,39,68,66,67,65,25,35,18,24,23,28,34,13,17,14,26,15,33,27,16,29,32,38,37,36,31,30,84,41,40,75,42,83,73,11,85,82,74,72,43,76,10,81,12,51,86,46,9,45,44,47,80,50,77,48,64,49,87,52,21,20,19,79,78,53,63,22,54,8,62,88,55,61,56,7,58,57,60,89,59,6,90,5,91,4,3,92,2,1,0,93,99,98,94,97,96,95
SSelect_theta(1000)_namuda(0.6000000000000001),70,39,71,69,68,66,67,65,25,35,18,13,24,17,14,23,15,28,34,16,26,33,27,29,32,38,37,36,31,30,84,41,40,75,42,83,73,11,85,82,74,72,43,76,10,81,12,51,86,46,9,45,44,47,80,50,77,48,64,49,87,52,21,20,19,79,78,53,63,22,54,8,62,88,55,61,56,7,58,57,60,89,59,6,90,5,91,4,3,92,2,1,0,93,99,98,94,97,96,95
SSelect_theta(1000)_namuda(0.7000000000000001),70,39,71,69,68,66,67,65,25,35,13,18,17,14,15,24,23,16,28,34,26,33,27,38,29,32,37,36,31,30,84,41,40,75,42,83,73,11,85,82,74,72,43,76,10,81,12,51,86,46,9,45,44,47,80,50,77,48,64,49,87,52,21,20,19,79,78,53,63,22,54,8,62,88,55,61,56,7,58,57,60,89,59,6,90,5,91,4,3,92,2,1,0,93,99,98,94,97,96,95
SSelect_theta(1000)_namuda(0.8),70,39,71,69,68,66,67,38,65,13,17,14,15,25,35,18,16,24,23,28,34,26,33,37,27,29,32,36,31,30,84,41,40,75,42,83,73,11,85,82,74,72,43,76,10,81,12,51,86,46,9,45,44,47,80,50,77,48,64,49,87,52,21,20,19,79,78,53,63,22,54,8,62,88,55,61,56,7,58,57,60,89,59,6,90,5,91,4,3,92,2,1,0,93,99,98,94,97,96,95
SSelect_theta(1000)_namuda(0.9),70,39,38,71,69,68,66,67,65,37,13,17,14,15,36,25,35,18,16,24,23,28,34,26,33,27,29,32,31,30,84,41,40,75,42,83,73,11,85,82,74,72,43,76,10,81,12,51,86,46,9,45,44,47,80,50,77,48,64,49,87,52,21,20,19,79,78,53,63,22,54,8,62,88,55,61,56,7,58,57,60,89,59,6,90,5,91,4,3,92,2,1,0,93,99,98,94,97,96,95
SSelect_theta(1000)_namuda(1.0),70,38,39,84,41,40,75,42,71,83,69,73,11,85,37,82,74,72,36,68,43,76,10,66,67,81,12,51,86,46,13,9,45,44,17,14,65,15,47,80,50,16,25,77,35,48,18,64,49,87,52,21,24,20,23,19,79,78,53,63,22,28,34,54,26,8,33,62,27,31,29,30,88,32,55,61,56,7,58,57,60,89,59,6,90,5,91,4,3,92,2,1,0,93,99,98,94,97,96,95
